"lienhub_account_no","lienhub_owner","lienhub_situs_address","lienhub_situs_city","lienhub_situs_zip","lienhub_cert_number","lienhub_face_amount","lienhub_status","live_match_found","live_total_due","live_zip","live_snapshot_date","still_delinquent"
"076778-0000","","2050 W BEAVER ST JACKSONVILLE 32209-",,"32209-",,"6920.05","","False","0",,,"False"
"009062-5570","","8962 HAWKEYE CIR JACKSONVILLE 32221-",,"32221-",,"6941.32","","False","0",,,"False"
"004302-0000","","5708 DUNN AVE JACKSONVILLE 32218-",,"32218-",,"6976.38","","False","0",,,"False"
"104506-0000","","3861 E CEDAR FOREST DR JACKSONVILLE 32210-",,"32210-",,"6981.95","","False","0",,,"False"
"091829-0000","","ST JOHNS AVE JACKSONVILLE 32205-",,"32205-",,"6982.43","","False","0",,,"False"
"138565-0000","","2735 DEAN RD JACKSONVILLE 32216-",,"32216-",,"6987.32","","False","0",,,"False"
"164336-0000","","2900 ANNISTON RD JACKSONVILLE 32246-",,"32246-",,"7007.85","","False","0",,,"False"
"048113-0000","","NEW KINGS RD JACKSONVILLE 32209-",,"32209-",,"7028.13","","False","0",,,"False"
"126277-0010","","4008 KELLY ST JACKSONVILLE 32207-",,"32207-",,"7055.14","","False","0",,,"False"
"160753-0010","","5511 HECKSCHER DR JACKSONVILLE 32226-",,"32226-",,"7062.66","","False","0",,,"False"
"161780-0068","","10964 S RALEY CREEK DR JACKSONVILLE 32225-",,"32225-",,"7095.33","","False","0",,,"False"
"016308-0010","","7285 SUN LN JACKSONVILLE 32222-",,"32222-",,"7156.81","","False","0",,,"False"
"176613-0000","","815 S 9TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"7158.2","","False","0",,,"False"
"120881-0500","","8739 KONA AVE JACKSONVILLE 32211-",,"32211-",,"7163.84","","False","0",,,"False"
"030100-0000","","5428 CLEVELAND RD JACKSONVILLE 32209-",,"32209-",,"7221.14","","False","0",,,"False"
"044153-0000","","BERTHA ST JACKSONVILLE 32218-",,"32218-",,"7241.95","","False","0",,,"False"
"144917-0010","","7115 BERRY AVE JACKSONVILLE 32211-",,"32211-",,"7249.56","","False","0",,,"False"
"157246-0080","","4673 EARLY RISE LN JACKSONVILLE 32258-",,"32258-",,"7254.96","","False","0",,,"False"
"012875-0455","","4735 SHERMAN HILLS PKWY JACKSONVILLE 32210-",,"32210-",,"7279.76","","False","0",,,"False"
"167127-9755","","1608 NOTTINGHAM KNOLL DR JACKSONVILLE 32225-",,"32225-",,"7315.51","","False","0",,,"False"
"126135-0010","","2220 THOMAS CT JACKSONVILLE 32207-",,"32207-",,"7327.58","","False","0",,,"False"
"002651-0800","","10142 FOX LAKE CT JACKSONVILLE 32219-",,"32219-",,"7337.22","","False","0",,,"False"
"176227-0056","","121 S 13TH AVE C JACKSONVILLE BEACH 32250-",,"32250-",,"7337.58","","False","0",,,"False"
"136057-0200","","1726 RYAR RD JACKSONVILLE 32216-",,"32216-",,"7347.9","","False","0",,,"False"
"001638-0080","","1360 OTIS RD JACKSONVILLE 32220-",,"32220-",,"7349.61","","False","0",,,"False"
"063993-0000","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"7362.62","","False","0",,,"False"
"020960-0000","","1775 W SHOREVIEW DR JACKSONVILLE 32218-",,"32218-",,"7377.98","","False","0",,,"False"
"058941-0020","","3552 W BEAVER ST JACKSONVILLE 32254-",,"32254-",,"7416.34","","False","0",,,"False"
"175730-0000","","222 S 7TH ST JACKSONVILLE BEACH 32250-",,"32250-",,"7452.49","","False","0",,,"False"
"171467-0000","","417 MAKO DR ATLANTIC BEACH 32233-",,"32233-",,"7452.87","","False","0",,,"False"
"063993-0000","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"7487.98","","False","0",,,"False"
"159223-0000","","12537 CORMORANT DR JACKSONVILLE 32223-",,"32223-",,"7519.52","","False","0",,,"False"
"037542-0010","","4409 SOUTEL DR JACKSONVILLE 32208-",,"32208-",,"7519.66","","False","0",,,"False"
"175248-0000","","915 N 14TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"7525.25","","False","0",,,"False"
"034907-0000","","6610 N MAIN ST 1 JACKSONVILLE 32208-",,"32208-",,"7540.74","","False","0",,,"False"
"134828-0000","","6906 BEACH BLVD JACKSONVILLE 32216-",,"32216-",,"7557.66","","False","0",,,"False"
"045393-0000","","3027 N MYRTLE AVE JACKSONVILLE 32209-",,"32209-",,"7574.91","","False","0",,,"False"
"167131-0585","","13025 BRIANS CREEK DR JACKSONVILLE 32224-",,"32224-",,"7606.51","","False","0",,,"False"
"167745-3336","","7807 E BAYMEADOWS RD 402 JACKSONVILLE 32256-",,"32256-",,"7613.24","","False","0",,,"False"
"167745-3340","","7807 E BAYMEADOWS RD 404 JACKSONVILLE 32256-",,"32256-",,"7613.24","","False","0",,,"False"
"178842-0000","","517 PENMAN RD NEPTUNE BEACH 32266-",,"32266-",,"7652.91","","False","0",,,"False"
"049521-0000","","2804 W 1ST ST JACKSONVILLE 32254-",,"32254-",,"7653.06","","False","0",,,"False"
"145178-0460","","8840 CORPORATE SQUARE CT JACKSONVILLE 32216-",,"32216-",,"7686.98","","False","0",,,"False"
"004674-0010","","9940 REWIS RD JACKSONVILLE 32220-",,"32220-",,"7698.17","","False","0",,,"False"
"074769-0000","","142 MADISON ST JACKSONVILLE 32204-",,"32204-",,"7713.98","","False","0",,,"False"
"073349-0138","","400 E BAY ST 508 JACKSONVILLE 32202-",,"32202-",,"7723.96","","False","0",,,"False"
"095555-0000","","4937 E DIAN WOOD DR JACKSONVILLE 32210-",,"32210-",,"7759.7","","False","0",,,"False"
"011860-0000","","6631 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"7773.3","","False","0",,,"False"
"178210-0000","","1312 N 13TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"7785.62","","False","0",,,"False"
"009035-0000","","8927 HERLONG RD JACKSONVILLE 32210-",,"32210-",,"7802.16","","False","0",,,"False"
"083841-2110","","5519 RIO GRANDE AVE JACKSONVILLE 32254-",,"32254-",,"7823.25","","False","0",,,"False"
"124090-0000","","BEACH BLVD JACKSONVILLE 32246-",,"32246-",,"7838.06","","False","0",,,"False"
"066611-0000","","1156 CASSAT AVE JACKSONVILLE 32205-",,"32205-",,"7838.63","","False","0",,,"False"
"167444-2634","","12967 SPICEBERRY DR JACKSONVILLE 32246-",,"32246-",,"7857.82","","False","0",,,"False"
"005175-0000","","5941 RAMONA BLVD JACKSONVILLE 32205-",,"32205-",,"7937.46","","False","0",,,"False"
"071903-0000","","245 E 9TH ST JACKSONVILLE 32206-",,"32206-",,"7976.25","","False","0",,,"False"
"069858-0000","","3504 ST AUGUSTINE RD JACKSONVILLE 32207-",,"32207-",,"7987.16","","False","0",,,"False"
"012860-0000","","2840 STRATTON RD JACKSONVILLE 32221-",,"32221-",,"8017.41","","False","0",,,"False"
"144293-0000","","230 ARLINGTON RD 228-230 JACKSONVILLE 32211-",,"32211-",,"8028.02","","False","0",,,"False"
"063993-0000","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"8111.04","","False","0",,,"False"
"061408-0000","","927 S EDGEWOOD AVE JACKSONVILLE 32205-",,"32205-",,"8126.22","","False","0",,,"False"
"012867-0000","","2835 STRATTON RD JACKSONVILLE 32221-",,"32221-",,"8126.66","","False","0",,,"False"
"167444-0180","","1920 THE WOODS DR JACKSONVILLE 32246-",,"32246-",,"8132.93","","False","0",,,"False"
"036092-0000","","2103 GRAND ST JACKSONVILLE 32208-",,"32208-",,"8134.77","","False","0",,,"False"
"003784-0595","","12528 WEEPING BRANCH CIR JACKSONVILLE 32218-",,"32218-",,"8140.77","","False","0",,,"False"
"167757-2880","","9206 ROSEWATER LN JACKSONVILLE 32256-",,"32256-",,"8146.63","","False","0",,,"False"
"120841-0000","","8142 LONE STAR RD JACKSONVILLE 32211-",,"32211-",,"8221.31","","False","0",,,"False"
"158276-0010","","12639 KNOTAH RD JACKSONVILLE 32258-",,"32258-",,"8236.38","","False","0",,,"False"
"090417-0000","","1107 MARGARET ST JACKSONVILLE 32204-",,"32204-",,"8240.14","","False","0",,,"False"
"160042-0000","","5764 HECKSCHER DR JACKSONVILLE 32226-",,"32226-",,"8245.39","","False","0",,,"False"
"160261-0000","","11613 FT CAROLINE RD JACKSONVILLE 32225-",,"32225-",,"8264.21","","False","0",,,"False"
"156000-0000","","2822 SCOTT CIR JACKSONVILLE 32223-",,"32223-",,"8273.82","","False","0",,,"False"
"101403-0000","","2818 GRAND AVE JACKSONVILLE 32210-",,"32210-",,"8275.74","","False","0",,,"False"
"125003-0000","","10135 BEACH BLVD JACKSONVILLE 32246-",,"32246-",,"8284.43","","False","0",,,"False"
"159941-0200","","5730 SHEFFIELD RD JACKSONVILLE 32226-",,"32226-",,"8291.55","","False","0",,,"False"
"078647-0000","","3419 HERSCHEL ST JACKSONVILLE 32205-",,"32205-",,"8305.89","","False","0",,,"False"
"013011-0000","","103RD ST JACKSONVILLE 32210-",,"32210-",,"8310.94","","False","0",,,"False"
"063993-0000","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"8311.12","","False","0",,,"False"
"152741-0315","","BAYMEADOWS RD JACKSONVILLE 32256-",,"32256-",,"8360.39","","False","0",,,"False"
"013012-0000","","9007 103RD ST JACKSONVILLE 32210-",,"32210-",,"8452.77","","False","0",,,"False"
"064381-0000","","918 KING ST JACKSONVILLE 32204-",,"32204-",,"8482.12","","False","0",,,"False"
"011648-0000","","1465 N OLD MIDDLEBURG RD JACKSONVILLE 32210-",,"32210-",,"8483.2","","False","0",,,"False"
"176074-0000","","203 S 8TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"8506.95","","False","0",,,"False"
"019981-0000","","3653 DUNN AVE JACKSONVILLE 32218-",,"32218-",,"8526.77","","False","0",,,"False"
"107589-0002","","110 ELIZABETH LN JACKSONVILLE 32218-",,"32218-",,"8625.39","","False","0",,,"False"
"168268-0000","","9434 HECKSCHER DR JACKSONVILLE 32226-",,"32226-",,"8631.49","","False","0",,,"False"
"102977-0030","","3963 CONFEDERATE POINT RD 1 THRU 4 JACKSONVILLE 32210-",,"32210-",,"8655.75","","False","0",,,"False"
"071858-0020","","1820 N MARKET ST JACKSONVILLE 32206-",,"32206-",,"8680.24","","False","0",,,"False"
"174846-0000","","545 N 16TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"8724.83","","False","0",,,"False"
"165264-4335","","12248 WOODVIEW DR JACKSONVILLE 32246-",,"32246-",,"8739.11","","False","0",,,"False"
"134828-0000","","6906 BEACH BLVD JACKSONVILLE 32216-",,"32216-",,"8754.08","","False","0",,,"False"
"172374-5160","","1159 W LINKSIDE CT ATLANTIC BEACH 32233-",,"32233-",,"8756.09","","False","0",,,"False"
"073349-0156","","400 E BAY ST 606 JACKSONVILLE 32202-",,"32202-",,"8786.76","","False","0",,,"False"
"020170-0100","","DUNN AVE JACKSONVILLE 32218-",,"32218-",,"8789.39","","False","0",,,"False"
"108409-1500","","MUSTANG HAVEN LN JACKSONVILLE 32226-",,"32226-",,"8793.19","","False","0",,,"False"
"170660-0010","","665 ATLANTIC BLVD ATLANTIC BEACH 32233-",,"32233-",,"8808.06","","False","0",,,"False"
"026621-0000","","7412 LEM TURNER RD JACKSONVILLE 32208-",,"32208-",,"8818.67","","False","0",,,"False"
"106088-2335","","1849 LONG CYPRESS CT JACKSONVILLE 32223-",,"32223-",,"8964.07","","False","0",,,"False"
"179137-0010","","1127 PENMAN RD JACKSONVILLE BEACH 32250-",,"32250-",,"8992","","False","0",,,"False"
"151145-0000","","2330 N SMULLIAN TRL JACKSONVILLE 32217-",,"32217-",,"9087.47","","False","0",,,"False"
"147493-0000","","2125 NICKERSON LN JACKSONVILLE 32207-",,"32207-",,"9125.55","","False","0",,,"False"
"025610-0000","","RESTLAWN DR JACKSONVILLE 32208-",,"32208-",,"9130.63","","False","0",,,"False"
"145075-0000","","7015 ATLANTIC BLVD JACKSONVILLE 32211-",,"32211-",,"9141.88","","False","0",,,"False"
"131492-0000","","1827 E 30TH ST JACKSONVILLE 32206-",,"32206-",,"9216.63","","False","0",,,"False"
"165286-7190","","2222 WALKERS GLEN LN JACKSONVILLE 32246-",,"32246-",,"9217.98","","False","0",,,"False"
"177167-0000","","14628 ISLAND DR JACKSONVILLE 32250-",,"32250-",,"9228.54","","False","0",,,"False"
"178217-0000","","1102 N 13TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"9238.63","","False","0",,,"False"
"131464-0000","","3226 TALLEYRAND AVE JACKSONVILLE 32206-",,"32206-",,"9247.43","","False","0",,,"False"
"025870-0000","","2615 PALMDALE ST JACKSONVILLE 32208-",,"32208-",,"9252.07","","False","0",,,"False"
"042050-0000","","5410 SOUTEL DR JACKSONVILLE 32219-",,"32219-",,"9258.78","","False","0",,,"False"
"105810-1244","","11628 HAMRICK PL JACKSONVILLE 32223-",,"32223-",,"9266.06","","False","0",,,"False"
"090416-0000","","1068 PARK ST JACKSONVILLE 32204-",,"32204-",,"9295.48","","False","0",,,"False"
"157817-0110","","12305 DEL RIO DR JACKSONVILLE 32258-",,"32258-",,"9384.35","","False","0",,,"False"
"151041-0000","","2259 SARAGOSSA AVE JACKSONVILLE 32217-",,"32217-",,"9429.51","","False","0",,,"False"
"177273-0000","","14560 PABLO TER JACKSONVILLE 32224-",,"32224-",,"9432.46","","False","0",,,"False"
"092556-0100","","3951 BOONE PARK AVE JACKSONVILLE 32205-",,"32205-",,"9515.19","","False","0",,,"False"
"149340-0060","","9363 RIVER PINE RD JACKSONVILLE 32257-",,"32257-",,"9515.91","","False","0",,,"False"
"073589-0000","","29 E ADAMS ST JACKSONVILLE 32202-",,"32202-",,"9545.82","","False","0",,,"False"
"128358-0010","","2010 N RIVER BLUFF RD JACKSONVILLE 32211-",,"32211-",,"9559.65","","False","0",,,"False"
"081827-0000","","2433 HENDRICKS AVE JACKSONVILLE 32207-",,"32207-",,"9644.14","","False","0",,,"False"
"060818-0000","","4750 HIGHWAY AVE JACKSONVILLE 32254-",,"32254-",,"9654.14","","False","0",,,"False"
"155922-0090","","2974 HARTLEY RD JACKSONVILLE 32257-",,"32257-",,"9656.44","","False","0",,,"False"
"159908-0000","","8901 CEDAR POINT RD JACKSONVILLE 32226-",,"32226-",,"9670.87","","False","0",,,"False"
"008947-0005","","11355 BEAGLE LN JACKSONVILLE 32221-",,"32221-",,"9792.27","","False","0",,,"False"
"121029-0000","","655 E BROOKMONT AVE JACKSONVILLE 32211-",,"32211-",,"9812","","False","0",,,"False"
"090890-0000","","2039 PARK ST JACKSONVILLE 32204-",,"32204-",,"9850.26","","False","0",,,"False"
"179459-3120","","1378 EASTWIND DR JACKSONVILLE BEACH 32250-",,"32250-",,"9858.45","","False","0",,,"False"
"173964-0000","","N 10TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"9944.12","","False","0",,,"False"
"059579-0000","","5335 RAMONA BLVD JACKSONVILLE 32205-",,"32205-",,"10052.24","","False","0",,,"False"
"032865-0002","","TROUT RIVER DR JACKSONVILLE 32208-",,"32208-",,"10142.74","","False","0",,,"False"
"106021-0010","","1930 ORANGE PICKER RD JACKSONVILLE 32223-",,"32223-",,"10179.06","","False","0",,,"False"
"068543-0030","","5870 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"10225.57","","False","0",,,"False"
"178692-2018","","1924 STRICKLAND RD NEPTUNE BEACH 32266-",,"32266-",,"10242.44","","False","0",,,"False"
"169405-0010","","2260 MAYPORT RD JACKSONVILLE 32233-",,"32233-",,"10248.61","","False","0",,,"False"
"160266-2068","","4229 HARBOUR ISLAND DR JACKSONVILLE 32225-",,"32225-",,"10279.05","","False","0",,,"False"
"178602-2775","","209 TALLWOOD RD JACKSONVILLE BEACH 32250-",,"32250-",,"10292.95","","False","0",,,"False"
"177321-0005","","S 11TH ST JACKSONVILLE BEACH 32250-",,"32250-",,"10372.8","","False","0",,,"False"
"169722-0000","","2101 BEACH AVE ATLANTIC BEACH 32233-",,"32233-",,"10403.17","","False","0",,,"False"
"168143-5315","","6165 KISSENGEN SPRING CT JACKSONVILLE 32258-",,"32258-",,"10438.14","","False","0",,,"False"
"078038-0000","","1616 WILLOW BRANCH AVE JACKSONVILLE 32205-",,"32205-",,"10446.92","","False","0",,,"False"
"078317-0000","","2751 ST JOHNS AVE JACKSONVILLE 32205-",,"32205-",,"10578.15","","False","0",,,"False"
"103341-1000","","6335 ORTEGA FARMS BLVD JACKSONVILLE 32244-",,"32244-",,"10615.58","","False","0",,,"False"
"167776-1505","","11265 FUSION DR JACKSONVILLE 32256-",,"32256-",,"10669.08","","False","0",,,"False"
"129526-0010","","4841 RIVER POINT RD JACKSONVILLE 32207-",,"32207-",,"10695.67","","False","0",,,"False"
"031393-0000","","5020 N MAIN ST JACKSONVILLE 32206-",,"32206-",,"10752.81","","False","0",,,"False"
"107609-0000","","12905 N MAIN ST JACKSONVILLE 32218-",,"32218-",,"10819.4","","False","0",,,"False"
"178939-0000","","1039 MARVONE LN NEPTUNE BEACH 32266-",,"32266-",,"10839.04","","False","0",,,"False"
"180880-0500","","2764 ST JOHNS BLVD JACKSONVILLE BEACH 32250-",,"32250-",,"10857.1","","False","0",,,"False"
"162111-0650","","12630 E CHAPELTOWN CIR JACKSONVILLE 32225-",,"32225-",,"10929.07","","False","0",,,"False"
"152741-0320","","WESTERN WAY JACKSONVILLE 32256-",,"32256-",,"10935.72","","False","0",,,"False"
"076305-0000","","546 MYRTLE AVE JACKSONVILLE 32204-",,"32204-",,"11107.46","","False","0",,,"False"
"148631-2316","","8005 SHADY GROVE RD JACKSONVILLE 32256-",,"32256-",,"11289.46","","False","0",,,"False"
"145132-0000","","8422 ATLANTIC BLVD JACKSONVILLE 32211-",,"32211-",,"11447.75","","False","0",,,"False"
"103826-0000","","4347 ORTEGA FARMS CIR JACKSONVILLE 32210-",,"32210-",,"11456.62","","False","0",,,"False"
"160281-3060","","12532 S MISSION HILLS DR JACKSONVILLE 32225-",,"32225-",,"11478.19","","False","0",,,"False"
"083972-0000","","3800 FAIRCHILD ST JACKSONVILLE 32254-",,"32254-",,"11541.83","","False","0",,,"False"
"168149-7440","","85 FURRIER CT JACKSONVILLE 32081-",,"32081-",,"11719.85","","False","0",,,"False"
"099284-0000","","5022 SAN JOSE BLVD JACKSONVILLE 32207-",,"32207-",,"11755.76","","False","0",,,"False"
"125037-0000","","9030 ATLANTIC BLVD JACKSONVILLE 32211-",,"32211-",,"11766.72","","False","0",,,"False"
"115315-0000","","1100 TALLEYRAND AVE JACKSONVILLE 32206-",,"32206-",,"11876.45","","False","0",,,"False"
"160241-5140","","7245 RAMOTH DR JACKSONVILLE 32226-",,"32226-",,"11920.49","","False","0",,,"False"
"076305-0000","","546 MYRTLE AVE JACKSONVILLE 32204-",,"32204-",,"11948.17","","False","0",,,"False"
"174684-0000","","1420 N 3RD ST JACKSONVILLE BEACH 32250-",,"32250-",,"11996.07","","False","0",,,"False"
"162929-0000","","10343 ATLANTIC BLVD JACKSONVILLE 32225-",,"32225-",,"12033.68","","False","0",,,"False"
"135803-0020","","3733 ADIROLF RD JACKSONVILLE 32207-",,"32207-",,"12126.75","","False","0",,,"False"
"125002-0000","","BEACH BLVD JACKSONVILLE 32246-",,"32246-",,"12331.43","","False","0",,,"False"
"065397-0020","","4554 PRUNTY AVE JACKSONVILLE 32205-",,"32205-",,"12468.34","","False","0",,,"False"
"017750-0010","","4420 BLANDING BLVD JACKSONVILLE 32210-",,"32210-",,"12593.13","","False","0",,,"False"
"172323-0050","","1575 MAIN ST ATLANTIC BEACH 32233-",,"32233-",,"12686.32","","False","0",,,"False"
"059682-0000","","5220 NORMANDY BLVD JACKSONVILLE 32205-",,"32205-",,"12743.63","","False","0",,,"False"
"080691-0000","","1445 FLAGLER AVE JACKSONVILLE 32207-",,"32207-",,"12891.31","","False","0",,,"False"
"175956-0100","","129 S 6TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"13228.79","","False","0",,,"False"
"016100-0000","","7319 SHINDLER DR JACKSONVILLE 32222-",,"32222-",,"13434.02","","False","0",,,"False"
"158125-0100","","3560 MARBON RD JACKSONVILLE 32223-",,"32223-",,"13491.29","","False","0",,,"False"
"014551-0000","","5800 RICKER RD JACKSONVILLE 32244-",,"32244-",,"13580.88","","False","0",,,"False"
"073460-0000","","119 E FORSYTH ST 119 & 123 JACKSONVILLE 32202-",,"32202-",,"13702.58","","False","0",,,"False"
"041469-0100","","4410 W MONCRIEF RD JACKSONVILLE 32209-",,"32209-",,"13787.78","","False","0",,,"False"
"136380-0010","","8463 BEACH BLVD JACKSONVILLE 32216-",,"32216-",,"14013.88","","False","0",,,"False"
"169800-0000","","384 3RD ST ATLANTIC BEACH 32233-",,"32233-",,"14077.58","","False","0",,,"False"
"172567-0000","","209 BAY ST NEPTUNE BEACH 32266-",,"32266-",,"14092.98","","False","0",,,"False"
"079820-0000","","3517 FITCH ST JACKSONVILLE 32205-",,"32205-",,"14206.03","","False","0",,,"False"
"080393-0588","","1431 RIVERPLACE BLVD 2305 JACKSONVILLE 32207-",,"32207-",,"14280.47","","False","0",,,"False"
"174944-0500","","1813 N 2ND ST JACKSONVILLE BEACH 32250-",,"32250-",,"14524.6","","False","0",,,"False"
"108356-0100","","15001 N MAIN ST JACKSONVILLE 32218-",,"32218-",,"14546.66","","False","0",,,"False"
"129369-0200","","5865 ARLINGTON EXPY JACKSONVILLE 32211-",,"32211-",,"14552","","False","0",,,"False"
"176246-0242","","1301 S 1ST ST 1001 JACKSONVILLE BEACH 32250-",,"32250-",,"14555.74","","False","0",,,"False"
"154022-0005","","6000 POWERS AVE JACKSONVILLE 32217-",,"32217-",,"14658.62","","False","0",,,"False"
"136256-0000","","8768 BEACH BLVD JACKSONVILLE 32216-",,"32216-",,"14721.15","","False","0",,,"False"
"167127-6065","","676 HAWKS TRACE DR JACKSONVILLE 32225-",,"32225-",,"14888.23","","False","0",,,"False"
"073375-0000","","220 E FORSYTH ST JACKSONVILLE 32202-",,"32202-",,"14942.82","","False","0",,,"False"
"060055-0080","","5560 NORMANDY BLVD JACKSONVILLE 32205-",,"32205-",,"15181.46","","False","0",,,"False"
"004258-0690","","DUNN AVE JACKSONVILLE 32218-",,"32218-",,"15352.76","","False","0",,,"False"
"167745-3338","","7807 E BAYMEADOWS RD 403 JACKSONVILLE 32256-",,"32256-",,"15536.72","","False","0",,,"False"
"024453-0100","","2600 RIBAULT SCENIC DR JACKSONVILLE 32208-",,"32208-",,"15601.68","","False","0",,,"False"
"012968-0000","","103RD ST JACKSONVILLE 32210-",,"32210-",,"15657.49","","False","0",,,"False"
"080756-0000","","1408 SAN MARCO BLVD JACKSONVILLE 32207-",,"32207-",,"15808.81","","False","0",,,"False"
"075489-0000","","1029 BRADY ST JACKSONVILLE 32209-",,"32209-",,"15811.16","","False","0",,,"False"
"134650-0000","","6444 BEACH BLVD JACKSONVILLE 32216-",,"32216-",,"16074.49","","False","0",,,"False"
"108433-0000","","NEW BERLIN RD JACKSONVILLE 32226-",,"32226-",,"16180.5","","False","0",,,"False"
