"account_no","adv_no","lienhub_owner","situs_address","situs_city","situs_zip","cert_number","face_amount","live_match_found","live_total_due","bill_years","still_delinquent"
"074795-0000","13327","","827 W FORSYTH ST JACKSONVILLE 32204-",,"32204-",,"6400.99","False","0",,"False"
"154143-0000","22608","","3554 MORTON ST JACKSONVILLE 32217-",,"32217-",,"6429.24","False","0",,"False"
"067104-0100","12572","","1172 ELLIS RD JACKSONVILLE 32205-",,"32205-",,"6444.48","False","0",,"False"
"167444-7350","25230","","13027 E FRINGETREE DR JACKSONVILLE 32246-",,"32246-",,"6448.45","False","0",,"False"
"178077-4088","26650","","335 SUNRISE CIR NEPTUNE BEACH 32266-",,"32266-",,"6449.98","False","0",,"False"
"068507-0000","12712","","6219 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"6451.83","False","0",,"False"
"167736-3620","27303","","4788 HODGES BLVD 203 JACKSONVILLE 32224-",,"32224-",,"6460.35","False","0",,"False"
"091256-0000","15627","","870 GOODWIN ST JACKSONVILLE 32204-",,"32204-",,"6460.58","False","0",,"False"
"155706-0100","22980","","4007 DEER HOLLOW LN JACKSONVILLE 32257-",,"32257-",,"6472.7","False","0",,"False"
"097857-0000","16047","","6107 118TH ST JACKSONVILLE 32244-",,"32244-",,"6483.92","False","0",,"False"
"165262-3025","24612","","11215 COLDFIELD DR JACKSONVILLE 32246-",,"32246-",,"6556.85","False","0",,"False"
"167741-6950","25485","","11110 FALLGATE POINT CT JACKSONVILLE 32256-",,"32256-",,"6565.03","False","0",,"False"
"167741-6955","25486","","11109 FALLGATE POINT CT JACKSONVILLE 32256-",,"32256-",,"6565.03","False","0",,"False"
"167742-3575","25492","","7663 W WEXFORD CLUB DR JACKSONVILLE 32256-",,"32256-",,"6576.19","False","0",,"False"
"159223-0000","23647","","12537 CORMORANT DR JACKSONVILLE 32223-",,"32223-",,"6579.45","False","0",,"False"
"006319-0170","1620","","832 JONES RD JACKSONVILLE 32220-",,"32220-",,"6595.71","False","0",,"False"
"032115-0000","6672","","9918 W CARBONDALE DR JACKSONVILLE 32208-",,"32208-",,"6609.71","False","0",,"False"
"103903-0000","16667","","2313 CEDAR SHORES CIR JACKSONVILLE 32210-",,"32210-",,"6610.64","False","0",,"False"
"162139-0000","24174","","1133 GIRVIN RD JACKSONVILLE 32225-",,"32225-",,"6622.33","False","0",,"False"
"083827-0000","14193","","5332 CHENANGO BLVD JACKSONVILLE 32254-",,"32254-",,"6638.29","False","0",,"False"
"155643-1890","22946","","5110 N RIPPLE RUSH DR JACKSONVILLE 32257-",,"32257-",,"6643.09","False","0",,"False"
"111746-0000","18008","","3907 BESS RD JACKSONVILLE 32277-",,"32277-",,"6647.54","False","0",,"False"
"071087-0000","12945","","133 W 4TH ST JACKSONVILLE 32206-",,"32206-",,"6664","False","0",,"False"
"180215-0000","26780","","4304 SEABREEZE DR JACKSONVILLE 32250-",,"32250-",,"6665.16","False","0",,"False"
"160281-7005","23853","","12466 TURNBERRY DR JACKSONVILLE 32225-",,"32225-",,"6668.76","False","0",,"False"
"140535-0000","27271","","1025 LIDO RD JACKSONVILLE 32216-",,"32216-",,"6673.28","False","0",,"False"
"148023-0000","21712","","8663 E SAN SERVERA DR JACKSONVILLE 32217-",,"32217-",,"6691.4","False","0",,"False"
"071086-0000","12944","","121 W 4TH ST JACKSONVILLE 32206-",,"32206-",,"6704.9","False","0",,"False"
"136420-0000","20691","","5030 THORDEN RD JACKSONVILLE 32207-",,"32207-",,"6708.48","False","0",,"False"
"150963-0000","22293","","6984 W LA MESA DR JACKSONVILLE 32217-",,"32217-",,"6712.62","False","0",,"False"
"081918-0000","13948","","1641 LANDON AVE JACKSONVILLE 32207-",,"32207-",,"6752.6","False","0",,"False"
"148635-0254","21919","","8434 ROYALWOOD DR JACKSONVILLE 32256-",,"32256-",,"6763.07","False","0",,"False"
"015485-0020","3270","","6333 CONNIE JEAN RD JACKSONVILLE 32222-",,"32222-",,"6773.28","False","0",,"False"
"129873-0000","19851","","4853 N RIVER BASIN DR JACKSONVILLE 32207-",,"32207-",,"6779.12","False","0",,"False"
"167115-0420","25073","","14248 SATINWOOD DR JACKSONVILLE 32224-",,"32224-",,"6795.11","False","0",,"False"
"109017-1100","17671","","6332 W WHISPERING OAKS DR JACKSONVILLE 32277-",,"32277-",,"6812.84","False","0",,"False"
"161020-2935","23973","","12555 KERNAN FOREST BLVD JACKSONVILLE 32225-",,"32225-",,"6844.17","False","0",,"False"
"141273-0000","21027","","5624 ARLINGTON RD JACKSONVILLE 32211-",,"32211-",,"6861.57","False","0",,"False"
"166557-4380","24930","","12054 EVANS BLUFF CT JACKSONVILLE 32246-",,"32246-",,"6863.7","False","0",,"False"
"066625-0000","12522","","1120 CASSAT AVE JACKSONVILLE 32205-",,"32205-",,"6868.1","False","0",,"False"
"042049-0000","8551","","5430 SOUTEL DR JACKSONVILLE 32219-",,"32219-",,"6886.81","False","0",,"False"
"102588-0000","27200","","4130 ROMA BLVD JACKSONVILLE 32210-",,"32210-",,"6892.91","False","0",,"False"
"175991-0000","26485","","407 S 6TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"6896.35","False","0",,"False"
"078700-0000","13796","","1457 CHALLEN AVE JACKSONVILLE 32205-",,"32205-",,"6908.33","False","0",,"False"
"076778-0000","13568","","2050 W BEAVER ST JACKSONVILLE 32209-",,"32209-",,"6920.05","False","0",,"False"
"009062-5570","2053","","8962 HAWKEYE CIR JACKSONVILLE 32221-",,"32221-",,"6941.32","False","0",,"False"
"004302-0000","1140","","5708 DUNN AVE JACKSONVILLE 32218-",,"32218-",,"6976.38","False","0",,"False"
"104506-0000","16707","","3861 E CEDAR FOREST DR JACKSONVILLE 32210-",,"32210-",,"6981.95","False","0",,"False"
"091829-0000","15654","","ST JOHNS AVE JACKSONVILLE 32205-",,"32205-",,"6982.43","False","0",,"False"
"138565-0000","20854","","2735 DEAN RD JACKSONVILLE 32216-",,"32216-",,"6987.32","False","0",,"False"
"164336-0000","24518","","2900 ANNISTON RD JACKSONVILLE 32246-",,"32246-",,"7007.85","False","0",,"False"
"048113-0000","9798","","NEW KINGS RD JACKSONVILLE 32209-",,"32209-",,"7028.13","False","0",,"False"
"126277-0010","19517","","4008 KELLY ST JACKSONVILLE 32207-",,"32207-",,"7055.14","False","0",,"False"
"160753-0010","23928","","5511 HECKSCHER DR JACKSONVILLE 32226-",,"32226-",,"7062.66","False","0",,"False"
"161780-0068","24112","","10964 S RALEY CREEK DR JACKSONVILLE 32225-",,"32225-",,"7095.33","False","0",,"False"
"016308-0010","3581","","7285 SUN LN JACKSONVILLE 32222-",,"32222-",,"7156.81","False","0",,"False"
"176613-0000","26544","","815 S 9TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"7158.2","False","0",,"False"
"120881-0500","18992","","8739 KONA AVE JACKSONVILLE 32211-",,"32211-",,"7163.84","False","0",,"False"
"030100-0000","6283","","5428 CLEVELAND RD JACKSONVILLE 32209-",,"32209-",,"7221.14","False","0",,"False"
"044153-0000","8785","","BERTHA ST JACKSONVILLE 32218-",,"32218-",,"7241.95","False","0",,"False"
"144917-0010","21329","","7115 BERRY AVE JACKSONVILLE 32211-",,"32211-",,"7249.56","False","0",,"False"
"157246-0080","23326","","4673 EARLY RISE LN JACKSONVILLE 32258-",,"32258-",,"7254.96","False","0",,"False"
"012875-0455","2599","","4735 SHERMAN HILLS PKWY JACKSONVILLE 32210-",,"32210-",,"7279.76","False","0",,"False"
"167127-9755","25099","","1608 NOTTINGHAM KNOLL DR JACKSONVILLE 32225-",,"32225-",,"7315.51","False","0",,"False"
"126135-0010","19494","","2220 THOMAS CT JACKSONVILLE 32207-",,"32207-",,"7327.58","False","0",,"False"
"002651-0800","612","","10142 FOX LAKE CT JACKSONVILLE 32219-",,"32219-",,"7337.22","False","0",,"False"
"176227-0056","26515","","121 S 13TH AVE C JACKSONVILLE BEACH 32250-",,"32250-",,"7337.58","False","0",,"False"
"136057-0200","20645","","1726 RYAR RD JACKSONVILLE 32216-",,"32216-",,"7347.9","False","0",,"False"
"001638-0080","358","","1360 OTIS RD JACKSONVILLE 32220-",,"32220-",,"7349.61","False","0",,"False"
"063993-0000","12343","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"7362.62","False","0",,"False"
"020960-0000","4460","","1775 W SHOREVIEW DR JACKSONVILLE 32218-",,"32218-",,"7377.98","False","0",,"False"
"058941-0020","11912","","3552 W BEAVER ST JACKSONVILLE 32254-",,"32254-",,"7416.34","False","0",,"False"
"175730-0000","26465","","222 S 7TH ST JACKSONVILLE BEACH 32250-",,"32250-",,"7452.49","False","0",,"False"
"171467-0000","26174","","417 MAKO DR ATLANTIC BEACH 32233-",,"32233-",,"7452.87","False","0",,"False"
"063993-0000","27131","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"7487.98","False","0",,"False"
"159223-0000","27291","","12537 CORMORANT DR JACKSONVILLE 32223-",,"32223-",,"7519.52","False","0",,"False"
"037542-0010","7538","","4409 SOUTEL DR JACKSONVILLE 32208-",,"32208-",,"7519.66","False","0",,"False"
"175248-0000","26417","","915 N 14TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"7525.25","False","0",,"False"
"034907-0000","7064","","6610 N MAIN ST 1 JACKSONVILLE 32208-",,"32208-",,"7540.74","False","0",,"False"
"134828-0000","20545","","6906 BEACH BLVD JACKSONVILLE 32216-",,"32216-",,"7557.66","False","0",,"False"
"045393-0000","9079","","3027 N MYRTLE AVE JACKSONVILLE 32209-",,"32209-",,"7574.91","False","0",,"False"
"167131-0585","25107","","13025 BRIANS CREEK DR JACKSONVILLE 32224-",,"32224-",,"7606.51","False","0",,"False"
"167745-3336","25517","","7807 E BAYMEADOWS RD 402 JACKSONVILLE 32256-",,"32256-",,"7613.24","False","0",,"False"
"167745-3340","25519","","7807 E BAYMEADOWS RD 404 JACKSONVILLE 32256-",,"32256-",,"7613.24","False","0",,"False"
"178842-0000","26692","","517 PENMAN RD NEPTUNE BEACH 32266-",,"32266-",,"7652.91","False","0",,"False"
"049521-0000","10078","","2804 W 1ST ST JACKSONVILLE 32254-",,"32254-",,"7653.06","False","0",,"False"
"145178-0460","21356","","8840 CORPORATE SQUARE CT JACKSONVILLE 32216-",,"32216-",,"7686.98","False","0",,"False"
"004674-0010","1241","","9940 REWIS RD JACKSONVILLE 32220-",,"32220-",,"7698.17","False","0",,"False"
"074769-0000","13325","","142 MADISON ST JACKSONVILLE 32204-",,"32204-",,"7713.98","False","0",,"False"
"073349-0138","13225","","400 E BAY ST 508 JACKSONVILLE 32202-",,"32202-",,"7723.96","False","0",,"False"
"095555-0000","15865","","4937 E DIAN WOOD DR JACKSONVILLE 32210-",,"32210-",,"7759.7","False","0",,"False"
"011860-0000","2398","","6631 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"7773.3","False","0",,"False"
"178210-0000","26660","","1312 N 13TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"7785.62","False","0",,"False"
"009035-0000","2044","","8927 HERLONG RD JACKSONVILLE 32210-",,"32210-",,"7802.16","False","0",,"False"
"083841-2110","14200","","5519 RIO GRANDE AVE JACKSONVILLE 32254-",,"32254-",,"7823.25","False","0",,"False"
"124090-0000","19322","","BEACH BLVD JACKSONVILLE 32246-",,"32246-",,"7838.06","False","0",,"False"
"066611-0000","12516","","1156 CASSAT AVE JACKSONVILLE 32205-",,"32205-",,"7838.63","False","0",,"False"
"167444-2634","25223","","12967 SPICEBERRY DR JACKSONVILLE 32246-",,"32246-",,"7857.82","False","0",,"False"
"005175-0000","1370","","5941 RAMONA BLVD JACKSONVILLE 32205-",,"32205-",,"7937.46","False","0",,"False"
"071903-0000","13055","","245 E 9TH ST JACKSONVILLE 32206-",,"32206-",,"7976.25","False","0",,"False"
"069858-0000","12812","","3504 ST AUGUSTINE RD JACKSONVILLE 32207-",,"32207-",,"7987.16","False","0",,"False"
"012860-0000","2587","","2840 STRATTON RD JACKSONVILLE 32221-",,"32221-",,"8017.41","False","0",,"False"
"144293-0000","21260","","230 ARLINGTON RD 228-230 JACKSONVILLE 32211-",,"32211-",,"8028.02","False","0",,"False"
"063993-0000","27132","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"8111.04","False","0",,"False"
"061408-0000","12156","","927 S EDGEWOOD AVE JACKSONVILLE 32205-",,"32205-",,"8126.22","False","0",,"False"
"012867-0000","2589","","2835 STRATTON RD JACKSONVILLE 32221-",,"32221-",,"8126.66","False","0",,"False"
"167444-0180","25217","","1920 THE WOODS DR JACKSONVILLE 32246-",,"32246-",,"8132.93","False","0",,"False"
"036092-0000","7273","","2103 GRAND ST JACKSONVILLE 32208-",,"32208-",,"8134.77","False","0",,"False"
"003784-0595","960","","12528 WEEPING BRANCH CIR JACKSONVILLE 32218-",,"32218-",,"8140.77","False","0",,"False"
"167757-2880","25577","","9206 ROSEWATER LN JACKSONVILLE 32256-",,"32256-",,"8146.63","False","0",,"False"
"120841-0000","18986","","8142 LONE STAR RD JACKSONVILLE 32211-",,"32211-",,"8221.31","False","0",,"False"
"158276-0010","23440","","12639 KNOTAH RD JACKSONVILLE 32258-",,"32258-",,"8236.38","False","0",,"False"
"090417-0000","15581","","1107 MARGARET ST JACKSONVILLE 32204-",,"32204-",,"8240.14","False","0",,"False"
"160042-0000","23813","","5764 HECKSCHER DR JACKSONVILLE 32226-",,"32226-",,"8245.39","False","0",,"False"
"160261-0000","23829","","11613 FT CAROLINE RD JACKSONVILLE 32225-",,"32225-",,"8264.21","False","0",,"False"
"156000-0000","23029","","2822 SCOTT CIR JACKSONVILLE 32223-",,"32223-",,"8273.82","False","0",,"False"
"101403-0000","16423","","2818 GRAND AVE JACKSONVILLE 32210-",,"32210-",,"8275.74","False","0",,"False"
"125003-0000","19401","","10135 BEACH BLVD JACKSONVILLE 32246-",,"32246-",,"8284.43","False","0",,"False"
"159941-0200","23804","","5730 SHEFFIELD RD JACKSONVILLE 32226-",,"32226-",,"8291.55","False","0",,"False"
"078647-0000","13792","","3419 HERSCHEL ST JACKSONVILLE 32205-",,"32205-",,"8305.89","False","0",,"False"
"013011-0000","2649","","103RD ST JACKSONVILLE 32210-",,"32210-",,"8310.94","False","0",,"False"
"063993-0000","27130","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"8311.12","False","0",,"False"
"152741-0315","22455","","BAYMEADOWS RD JACKSONVILLE 32256-",,"32256-",,"8360.39","False","0",,"False"
"013012-0000","2650","","9007 103RD ST JACKSONVILLE 32210-",,"32210-",,"8452.77","False","0",,"False"
"064381-0000","12371","","918 KING ST JACKSONVILLE 32204-",,"32204-",,"8482.12","False","0",,"False"
"011648-0000","2363","","1465 N OLD MIDDLEBURG RD JACKSONVILLE 32210-",,"32210-",,"8483.2","False","0",,"False"
"176074-0000","26501","","203 S 8TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"8506.95","False","0",,"False"
"019981-0000","4243","","3653 DUNN AVE JACKSONVILLE 32218-",,"32218-",,"8526.77","False","0",,"False"
"107589-0002","17278","","110 ELIZABETH LN JACKSONVILLE 32218-",,"32218-",,"8625.39","False","0",,"False"
"168268-0000","25855","","9434 HECKSCHER DR JACKSONVILLE 32226-",,"32226-",,"8631.49","False","0",,"False"
"102977-0030","16492","","3963 CONFEDERATE POINT RD 1 THRU 4 JACKSONVILLE 32210-",,"32210-",,"8655.75","False","0",,"False"
"071858-0020","13051","","1820 N MARKET ST JACKSONVILLE 32206-",,"32206-",,"8680.24","False","0",,"False"
"174846-0000","26399","","545 N 16TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"8724.83","False","0",,"False"
"165264-4335","24631","","12248 WOODVIEW DR JACKSONVILLE 32246-",,"32246-",,"8739.11","False","0",,"False"
"134828-0000","27270","","6906 BEACH BLVD JACKSONVILLE 32216-",,"32216-",,"8754.08","False","0",,"False"
"172374-5160","26258","","1159 W LINKSIDE CT ATLANTIC BEACH 32233-",,"32233-",,"8756.09","False","0",,"False"
"073349-0156","13226","","400 E BAY ST 606 JACKSONVILLE 32202-",,"32202-",,"8786.76","False","0",,"False"
"020170-0100","4307","","DUNN AVE JACKSONVILLE 32218-",,"32218-",,"8789.39","False","0",,"False"
"108409-1500","17518","","MUSTANG HAVEN LN JACKSONVILLE 32226-",,"32226-",,"8793.19","False","0",,"False"
"170660-0010","26110","","665 ATLANTIC BLVD ATLANTIC BEACH 32233-",,"32233-",,"8808.06","False","0",,"False"
"026621-0000","5494","","7412 LEM TURNER RD JACKSONVILLE 32208-",,"32208-",,"8818.67","False","0",,"False"
"106088-2335","16900","","1849 LONG CYPRESS CT JACKSONVILLE 32223-",,"32223-",,"8964.07","False","0",,"False"
"179137-0010","26708","","1127 PENMAN RD JACKSONVILLE BEACH 32250-",,"32250-",,"8992","False","0",,"False"
"151145-0000","22307","","2330 N SMULLIAN TRL JACKSONVILLE 32217-",,"32217-",,"9087.47","False","0",,"False"
"147493-0000","21612","","2125 NICKERSON LN JACKSONVILLE 32207-",,"32207-",,"9125.55","False","0",,"False"
"025610-0000","5301","","RESTLAWN DR JACKSONVILLE 32208-",,"32208-",,"9130.63","False","0",,"False"
"145075-0000","21342","","7015 ATLANTIC BLVD JACKSONVILLE 32211-",,"32211-",,"9141.88","False","0",,"False"
"131492-0000","19995","","1827 E 30TH ST JACKSONVILLE 32206-",,"32206-",,"9216.63","False","0",,"False"
"165286-7190","24734","","2222 WALKERS GLEN LN JACKSONVILLE 32246-",,"32246-",,"9217.98","False","0",,"False"
"177167-0000","26577","","14628 ISLAND DR JACKSONVILLE 32250-",,"32250-",,"9228.54","False","0",,"False"
"178217-0000","26661","","1102 N 13TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"9238.63","False","0",,"False"
"131464-0000","27258","","3226 TALLEYRAND AVE JACKSONVILLE 32206-",,"32206-",,"9247.43","False","0",,"False"
"025870-0000","5351","","2615 PALMDALE ST JACKSONVILLE 32208-",,"32208-",,"9252.07","False","0",,"False"
"042050-0000","8552","","5410 SOUTEL DR JACKSONVILLE 32219-",,"32219-",,"9258.78","False","0",,"False"
"105810-1244","16858","","11628 HAMRICK PL JACKSONVILLE 32223-",,"32223-",,"9266.06","False","0",,"False"
"090416-0000","15580","","1068 PARK ST JACKSONVILLE 32204-",,"32204-",,"9295.48","False","0",,"False"
"157817-0110","23353","","12305 DEL RIO DR JACKSONVILLE 32258-",,"32258-",,"9384.35","False","0",,"False"
"151041-0000","22298","","2259 SARAGOSSA AVE JACKSONVILLE 32217-",,"32217-",,"9429.51","False","0",,"False"
"177273-0000","26580","","14560 PABLO TER JACKSONVILLE 32224-",,"32224-",,"9432.46","False","0",,"False"
"092556-0100","15683","","3951 BOONE PARK AVE JACKSONVILLE 32205-",,"32205-",,"9515.19","False","0",,"False"
"149340-0060","22196","","9363 RIVER PINE RD JACKSONVILLE 32257-",,"32257-",,"9515.91","False","0",,"False"
"073589-0000","13266","","29 E ADAMS ST JACKSONVILLE 32202-",,"32202-",,"9545.82","False","0",,"False"
"128358-0010","19757","","2010 N RIVER BLUFF RD JACKSONVILLE 32211-",,"32211-",,"9559.65","False","0",,"False"
"081827-0000","13944","","2433 HENDRICKS AVE JACKSONVILLE 32207-",,"32207-",,"9644.14","False","0",,"False"
"060818-0000","12108","","4750 HIGHWAY AVE JACKSONVILLE 32254-",,"32254-",,"9654.14","False","0",,"False"
"155922-0090","23009","","2974 HARTLEY RD JACKSONVILLE 32257-",,"32257-",,"9656.44","False","0",,"False"
"159908-0000","23801","","8901 CEDAR POINT RD JACKSONVILLE 32226-",,"32226-",,"9670.87","False","0",,"False"
"008947-0005","1992","","11355 BEAGLE LN JACKSONVILLE 32221-",,"32221-",,"9792.27","False","0",,"False"
"121029-0000","19003","","655 E BROOKMONT AVE JACKSONVILLE 32211-",,"32211-",,"9812","False","0",,"False"
"090890-0000","15610","","2039 PARK ST JACKSONVILLE 32204-",,"32204-",,"9850.26","False","0",,"False"
"179459-3120","26743","","1378 EASTWIND DR JACKSONVILLE BEACH 32250-",,"32250-",,"9858.45","False","0",,"False"
"173964-0000","26345","","N 10TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"9944.12","False","0",,"False"
"059579-0000","12013","","5335 RAMONA BLVD JACKSONVILLE 32205-",,"32205-",,"10052.24","False","0",,"False"
"032865-0002","6788","","TROUT RIVER DR JACKSONVILLE 32208-",,"32208-",,"10142.74","False","0",,"False"
"106021-0010","16888","","1930 ORANGE PICKER RD JACKSONVILLE 32223-",,"32223-",,"10179.06","False","0",,"False"
"068543-0030","12716","","5870 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"10225.57","False","0",,"False"
"178692-2018","26685","","1924 STRICKLAND RD NEPTUNE BEACH 32266-",,"32266-",,"10242.44","False","0",,"False"
"169405-0010","26001","","2260 MAYPORT RD JACKSONVILLE 32233-",,"32233-",,"10248.61","False","0",,"False"
"160266-2068","23839","","4229 HARBOUR ISLAND DR JACKSONVILLE 32225-",,"32225-",,"10279.05","False","0",,"False"
"178602-2775","26682","","209 TALLWOOD RD JACKSONVILLE BEACH 32250-",,"32250-",,"10292.95","False","0",,"False"
"177321-0005","26585","","S 11TH ST JACKSONVILLE BEACH 32250-",,"32250-",,"10372.8","False","0",,"False"
"169722-0000","26066","","2101 BEACH AVE ATLANTIC BEACH 32233-",,"32233-",,"10403.17","False","0",,"False"
"168143-5315","25817","","6165 KISSENGEN SPRING CT JACKSONVILLE 32258-",,"32258-",,"10438.14","False","0",,"False"
"078038-0000","13763","","1616 WILLOW BRANCH AVE JACKSONVILLE 32205-",,"32205-",,"10446.92","False","0",,"False"
"078317-0000","13780","","2751 ST JOHNS AVE JACKSONVILLE 32205-",,"32205-",,"10578.15","False","0",,"False"
"103341-1000","16553","","6335 ORTEGA FARMS BLVD JACKSONVILLE 32244-",,"32244-",,"10615.58","False","0",,"False"
"167776-1505","25646","","11265 FUSION DR JACKSONVILLE 32256-",,"32256-",,"10669.08","False","0",,"False"
