"lienhub_parcel","lienhub_owner","lienhub_situs_address","lienhub_situs_city","lienhub_situs_zip","lienhub_cert_number","lienhub_face_amount","lienhub_status","live_match_found","live_total_due","live_bill_years","still_delinquent"
"","","4919 N MAIN ST JACKSONVILLE 32206-",,"32206-",,"5972.1","","False","0",,"False"
"","","939 ARLINGTON RD JACKSONVILLE 32211-",,"32211-",,"5977.45","","False","0",,"False"
"","","8801 PHILIPS HWY JACKSONVILLE 32256-",,"32256-",,"5988.66","","False","0",,"False"
"","","14149 WASHBURN CT JACKSONVILLE 32250-",,"32250-",,"5992.17","","False","0",,"False"
"","","2202 N EDGEWOOD AVE JACKSONVILLE 32254-",,"32254-",,"5996.37","","False","0",,"False"
"","","1465 N OLD MIDDLEBURG RD JACKSONVILLE 32210-",,"32210-",,"6007.26","","False","0",,"False"
"","","1834 LIVE OAK DR JACKSONVILLE 32246-",,"32246-",,"6031.85","","False","0",,"False"
"","","4130 ROMA BLVD JACKSONVILLE 32210-",,"32210-",,"6033.65","","False","0",,"False"
"","","5039 BRADFORD RD JACKSONVILLE 32217-",,"32217-",,"6036.15","","False","0",,"False"
"","","3783 YELLOW WATER RD JACKSONVILLE 32234-",,"32234-",,"6037.59","","False","0",,"False"
"","","11015 E MANDARIN STATION DR JACKSONVILLE 32257-",,"32257-",,"6051.4","","False","0",,"False"
"","","8965 SAN RAE RD JACKSONVILLE 32257-",,"32257-",,"6054.48","","False","0",,"False"
"","","734 LEE RD JACKSONVILLE 32225-",,"32225-",,"6058.41","","False","0",,"False"
"","","6619 RAMOTH DR JACKSONVILLE 32226-",,"32226-",,"6062","","False","0",,"False"
"","","8424 WAGENHALS RD JACKSONVILLE 32210-",,"32210-",,"6071.08","","False","0",,"False"
"","","2807 W 45TH ST JACKSONVILLE 32209-",,"32209-",,"6078.9","","False","0",,"False"
"","","513 CLIFTON BLUFF LN JACKSONVILLE 32211-",,"32211-",,"6126.45","","False","0",,"False"
"","","8168 SUSIE ST JACKSONVILLE 32210-",,"32210-",,"6130.15","","False","0",,"False"
"","","12968 OLD ST AUGUSTINE RD JACKSONVILLE 32258-",,"32258-",,"6132.04","","False","0",,"False"
"","","9947 ORAHOOD LN JACKSONVILLE 32226-",,"32226-",,"6146.55","","False","0",,"False"
"","","10900 BRIDGES RD JACKSONVILLE 32218-",,"32218-",,"6148.16","","False","0",,"False"
"","","715 DAVID ST ATLANTIC BEACH 32233-",,"32233-",,"6150.09","","False","0",,"False"
"","","14750 BEACH BLVD 30 JACKSONVILLE 32250-",,"32250-",,"6150.86","","False","0",,"False"
"","","2673 E FOX CREEK DR JACKSONVILLE 32221-",,"32221-",,"6168.43","","False","0",,"False"
"","","1436 BELLESHORE CIR JACKSONVILLE 32218-",,"32218-",,"6186.59","","False","0",,"False"
"","","13130 PEACEFUL RD JACKSONVILLE 32226-",,"32226-",,"6214.14","","False","0",,"False"
"","","6126 TOWNSEND RD JACKSONVILLE 32244-",,"32244-",,"6233.97","","False","0",,"False"
"","","2616 FLANDERS ST JACKSONVILLE 32206-",,"32206-",,"6235.11","","False","0",,"False"
"","","4441 E HUNTERS HAVEN LN JACKSONVILLE 32224-",,"32224-",,"6237.7","","False","0",,"False"
"","","7810 NEW KINGS RD JACKSONVILLE 32219-",,"32219-",,"6246.03","","False","0",,"False"
"","","923 S 3RD AVE JACKSONVILLE BEACH 32250-",,"32250-",,"6254.95","","False","0",,"False"
"","","8241 N PARKRIDGE CIR JACKSONVILLE 32211-",,"32211-",,"6267.91","","False","0",,"False"
"","","1394 CASSAT AVE JACKSONVILLE 32205-",,"32205-",,"6269.22","","False","0",,"False"
"","","2834 COLLEGE ST JACKSONVILLE 32205-",,"32205-",,"6280.69","","False","0",,"False"
"","","4121 BALTIC ST JACKSONVILLE 32210-",,"32210-",,"6321.47","","False","0",,"False"
"","","3030 POST ST JACKSONVILLE 32205-",,"32205-",,"6325.11","","False","0",,"False"
"","","136 FINCASTLE AVE JACKSONVILLE 32220-",,"32220-",,"6335.85","","False","0",,"False"
"","","2032 DEER RUN TRL JACKSONVILLE 32246-",,"32246-",,"6360.92","","False","0",,"False"
"","","9151 W BEAVER ST JACKSONVILLE 32220-",,"32220-",,"6373.38","","False","0",,"False"
"","","1459 E BLACKHAWK TRL JACKSONVILLE 32225-",,"32225-",,"6394.73","","False","0",,"False"
"","","4417 MAYWOOD DR JACKSONVILLE 32277-",,"32277-",,"6400.61","","False","0",,"False"
"","","827 W FORSYTH ST JACKSONVILLE 32204-",,"32204-",,"6400.99","","False","0",,"False"
"","","3554 MORTON ST JACKSONVILLE 32217-",,"32217-",,"6429.24","","False","0",,"False"
"","","1172 ELLIS RD JACKSONVILLE 32205-",,"32205-",,"6444.48","","False","0",,"False"
"","","13027 E FRINGETREE DR JACKSONVILLE 32246-",,"32246-",,"6448.45","","False","0",,"False"
"","","335 SUNRISE CIR NEPTUNE BEACH 32266-",,"32266-",,"6449.98","","False","0",,"False"
"","","6219 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"6451.83","","False","0",,"False"
"","","4788 HODGES BLVD 203 JACKSONVILLE 32224-",,"32224-",,"6460.35","","False","0",,"False"
"","","870 GOODWIN ST JACKSONVILLE 32204-",,"32204-",,"6460.58","","False","0",,"False"
"","","4007 DEER HOLLOW LN JACKSONVILLE 32257-",,"32257-",,"6472.7","","False","0",,"False"
"","","6107 118TH ST JACKSONVILLE 32244-",,"32244-",,"6483.92","","False","0",,"False"
"","","11215 COLDFIELD DR JACKSONVILLE 32246-",,"32246-",,"6556.85","","False","0",,"False"
"","","11110 FALLGATE POINT CT JACKSONVILLE 32256-",,"32256-",,"6565.03","","False","0",,"False"
"","","11109 FALLGATE POINT CT JACKSONVILLE 32256-",,"32256-",,"6565.03","","False","0",,"False"
"","","7663 W WEXFORD CLUB DR JACKSONVILLE 32256-",,"32256-",,"6576.19","","False","0",,"False"
"","","12537 CORMORANT DR JACKSONVILLE 32223-",,"32223-",,"6579.45","","False","0",,"False"
"","","832 JONES RD JACKSONVILLE 32220-",,"32220-",,"6595.71","","False","0",,"False"
"","","9918 W CARBONDALE DR JACKSONVILLE 32208-",,"32208-",,"6609.71","","False","0",,"False"
"","","2313 CEDAR SHORES CIR JACKSONVILLE 32210-",,"32210-",,"6610.64","","False","0",,"False"
"","","1133 GIRVIN RD JACKSONVILLE 32225-",,"32225-",,"6622.33","","False","0",,"False"
"","","5332 CHENANGO BLVD JACKSONVILLE 32254-",,"32254-",,"6638.29","","False","0",,"False"
"","","5110 N RIPPLE RUSH DR JACKSONVILLE 32257-",,"32257-",,"6643.09","","False","0",,"False"
"","","3907 BESS RD JACKSONVILLE 32277-",,"32277-",,"6647.54","","False","0",,"False"
"","","133 W 4TH ST JACKSONVILLE 32206-",,"32206-",,"6664","","False","0",,"False"
"","","4304 SEABREEZE DR JACKSONVILLE 32250-",,"32250-",,"6665.16","","False","0",,"False"
"","","12466 TURNBERRY DR JACKSONVILLE 32225-",,"32225-",,"6668.76","","False","0",,"False"
"","","1025 LIDO RD JACKSONVILLE 32216-",,"32216-",,"6673.28","","False","0",,"False"
"","","8663 E SAN SERVERA DR JACKSONVILLE 32217-",,"32217-",,"6691.4","","False","0",,"False"
"","","121 W 4TH ST JACKSONVILLE 32206-",,"32206-",,"6704.9","","False","0",,"False"
"","","5030 THORDEN RD JACKSONVILLE 32207-",,"32207-",,"6708.48","","False","0",,"False"
"","","6984 W LA MESA DR JACKSONVILLE 32217-",,"32217-",,"6712.62","","False","0",,"False"
"","","1641 LANDON AVE JACKSONVILLE 32207-",,"32207-",,"6752.6","","False","0",,"False"
"","","8434 ROYALWOOD DR JACKSONVILLE 32256-",,"32256-",,"6763.07","","False","0",,"False"
"","","6333 CONNIE JEAN RD JACKSONVILLE 32222-",,"32222-",,"6773.28","","False","0",,"False"
"","","4853 N RIVER BASIN DR JACKSONVILLE 32207-",,"32207-",,"6779.12","","False","0",,"False"
"","","14248 SATINWOOD DR JACKSONVILLE 32224-",,"32224-",,"6795.11","","False","0",,"False"
"","","6332 W WHISPERING OAKS DR JACKSONVILLE 32277-",,"32277-",,"6812.84","","False","0",,"False"
"","","12555 KERNAN FOREST BLVD JACKSONVILLE 32225-",,"32225-",,"6844.17","","False","0",,"False"
"","","5624 ARLINGTON RD JACKSONVILLE 32211-",,"32211-",,"6861.57","","False","0",,"False"
"","","12054 EVANS BLUFF CT JACKSONVILLE 32246-",,"32246-",,"6863.7","","False","0",,"False"
"","","1120 CASSAT AVE JACKSONVILLE 32205-",,"32205-",,"6868.1","","False","0",,"False"
"","","5430 SOUTEL DR JACKSONVILLE 32219-",,"32219-",,"6886.81","","False","0",,"False"
"","","4130 ROMA BLVD JACKSONVILLE 32210-",,"32210-",,"6892.91","","False","0",,"False"
"","","407 S 6TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"6896.35","","False","0",,"False"
"","","1457 CHALLEN AVE JACKSONVILLE 32205-",,"32205-",,"6908.33","","False","0",,"False"
"","","2050 W BEAVER ST JACKSONVILLE 32209-",,"32209-",,"6920.05","","False","0",,"False"
"","","8962 HAWKEYE CIR JACKSONVILLE 32221-",,"32221-",,"6941.32","","False","0",,"False"
"","","5708 DUNN AVE JACKSONVILLE 32218-",,"32218-",,"6976.38","","False","0",,"False"
"","","3861 E CEDAR FOREST DR JACKSONVILLE 32210-",,"32210-",,"6981.95","","False","0",,"False"
"","","ST JOHNS AVE JACKSONVILLE 32205-",,"32205-",,"6982.43","","False","0",,"False"
"","","2735 DEAN RD JACKSONVILLE 32216-",,"32216-",,"6987.32","","False","0",,"False"
"","","2900 ANNISTON RD JACKSONVILLE 32246-",,"32246-",,"7007.85","","False","0",,"False"
"","","NEW KINGS RD JACKSONVILLE 32209-",,"32209-",,"7028.13","","False","0",,"False"
"","","4008 KELLY ST JACKSONVILLE 32207-",,"32207-",,"7055.14","","False","0",,"False"
"","","5511 HECKSCHER DR JACKSONVILLE 32226-",,"32226-",,"7062.66","","False","0",,"False"
"","","10964 S RALEY CREEK DR JACKSONVILLE 32225-",,"32225-",,"7095.33","","False","0",,"False"
"","","7285 SUN LN JACKSONVILLE 32222-",,"32222-",,"7156.81","","False","0",,"False"
"","","815 S 9TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"7158.2","","False","0",,"False"
"","","8739 KONA AVE JACKSONVILLE 32211-",,"32211-",,"7163.84","","False","0",,"False"
"","","5428 CLEVELAND RD JACKSONVILLE 32209-",,"32209-",,"7221.14","","False","0",,"False"
"","","BERTHA ST JACKSONVILLE 32218-",,"32218-",,"7241.95","","False","0",,"False"
"","","7115 BERRY AVE JACKSONVILLE 32211-",,"32211-",,"7249.56","","False","0",,"False"
"","","4673 EARLY RISE LN JACKSONVILLE 32258-",,"32258-",,"7254.96","","False","0",,"False"
"","","4735 SHERMAN HILLS PKWY JACKSONVILLE 32210-",,"32210-",,"7279.76","","False","0",,"False"
"","","1608 NOTTINGHAM KNOLL DR JACKSONVILLE 32225-",,"32225-",,"7315.51","","False","0",,"False"
"","","2220 THOMAS CT JACKSONVILLE 32207-",,"32207-",,"7327.58","","False","0",,"False"
"","","10142 FOX LAKE CT JACKSONVILLE 32219-",,"32219-",,"7337.22","","False","0",,"False"
"","","121 S 13TH AVE C JACKSONVILLE BEACH 32250-",,"32250-",,"7337.58","","False","0",,"False"
"","","1726 RYAR RD JACKSONVILLE 32216-",,"32216-",,"7347.9","","False","0",,"False"
"","","1360 OTIS RD JACKSONVILLE 32220-",,"32220-",,"7349.61","","False","0",,"False"
"","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"7362.62","","False","0",,"False"
"","","1775 W SHOREVIEW DR JACKSONVILLE 32218-",,"32218-",,"7377.98","","False","0",,"False"
"","","3552 W BEAVER ST JACKSONVILLE 32254-",,"32254-",,"7416.34","","False","0",,"False"
"","","222 S 7TH ST JACKSONVILLE BEACH 32250-",,"32250-",,"7452.49","","False","0",,"False"
"","","417 MAKO DR ATLANTIC BEACH 32233-",,"32233-",,"7452.87","","False","0",,"False"
"","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"7487.98","","False","0",,"False"
"","","12537 CORMORANT DR JACKSONVILLE 32223-",,"32223-",,"7519.52","","False","0",,"False"
"","","4409 SOUTEL DR JACKSONVILLE 32208-",,"32208-",,"7519.66","","False","0",,"False"
"","","915 N 14TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"7525.25","","False","0",,"False"
"","","6610 N MAIN ST 1 JACKSONVILLE 32208-",,"32208-",,"7540.74","","False","0",,"False"
"","","6906 BEACH BLVD JACKSONVILLE 32216-",,"32216-",,"7557.66","","False","0",,"False"
"","","3027 N MYRTLE AVE JACKSONVILLE 32209-",,"32209-",,"7574.91","","False","0",,"False"
"","","13025 BRIANS CREEK DR JACKSONVILLE 32224-",,"32224-",,"7606.51","","False","0",,"False"
"","","7807 E BAYMEADOWS RD 402 JACKSONVILLE 32256-",,"32256-",,"7613.24","","False","0",,"False"
"","","7807 E BAYMEADOWS RD 404 JACKSONVILLE 32256-",,"32256-",,"7613.24","","False","0",,"False"
"","","517 PENMAN RD NEPTUNE BEACH 32266-",,"32266-",,"7652.91","","False","0",,"False"
"","","2804 W 1ST ST JACKSONVILLE 32254-",,"32254-",,"7653.06","","False","0",,"False"
"","","8840 CORPORATE SQUARE CT JACKSONVILLE 32216-",,"32216-",,"7686.98","","False","0",,"False"
"","","9940 REWIS RD JACKSONVILLE 32220-",,"32220-",,"7698.17","","False","0",,"False"
"","","142 MADISON ST JACKSONVILLE 32204-",,"32204-",,"7713.98","","False","0",,"False"
"","","400 E BAY ST 508 JACKSONVILLE 32202-",,"32202-",,"7723.96","","False","0",,"False"
"","","4937 E DIAN WOOD DR JACKSONVILLE 32210-",,"32210-",,"7759.7","","False","0",,"False"
"","","6631 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"7773.3","","False","0",,"False"
"","","1312 N 13TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"7785.62","","False","0",,"False"
"","","8927 HERLONG RD JACKSONVILLE 32210-",,"32210-",,"7802.16","","False","0",,"False"
"","","5519 RIO GRANDE AVE JACKSONVILLE 32254-",,"32254-",,"7823.25","","False","0",,"False"
"","","BEACH BLVD JACKSONVILLE 32246-",,"32246-",,"7838.06","","False","0",,"False"
"","","1156 CASSAT AVE JACKSONVILLE 32205-",,"32205-",,"7838.63","","False","0",,"False"
"","","12967 SPICEBERRY DR JACKSONVILLE 32246-",,"32246-",,"7857.82","","False","0",,"False"
"","","5941 RAMONA BLVD JACKSONVILLE 32205-",,"32205-",,"7937.46","","False","0",,"False"
"","","245 E 9TH ST JACKSONVILLE 32206-",,"32206-",,"7976.25","","False","0",,"False"
"","","3504 ST AUGUSTINE RD JACKSONVILLE 32207-",,"32207-",,"7987.16","","False","0",,"False"
"","","2840 STRATTON RD JACKSONVILLE 32221-",,"32221-",,"8017.41","","False","0",,"False"
"","","230 ARLINGTON RD 228-230 JACKSONVILLE 32211-",,"32211-",,"8028.02","","False","0",,"False"
"","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"8111.04","","False","0",,"False"
"","","927 S EDGEWOOD AVE JACKSONVILLE 32205-",,"32205-",,"8126.22","","False","0",,"False"
"","","2835 STRATTON RD JACKSONVILLE 32221-",,"32221-",,"8126.66","","False","0",,"False"
"","","1920 THE WOODS DR JACKSONVILLE 32246-",,"32246-",,"8132.93","","False","0",,"False"
"","","2103 GRAND ST JACKSONVILLE 32208-",,"32208-",,"8134.77","","False","0",,"False"
"","","12528 WEEPING BRANCH CIR JACKSONVILLE 32218-",,"32218-",,"8140.77","","False","0",,"False"
"","","9206 ROSEWATER LN JACKSONVILLE 32256-",,"32256-",,"8146.63","","False","0",,"False"
"","","8142 LONE STAR RD JACKSONVILLE 32211-",,"32211-",,"8221.31","","False","0",,"False"
"","","12639 KNOTAH RD JACKSONVILLE 32258-",,"32258-",,"8236.38","","False","0",,"False"
"","","1107 MARGARET ST JACKSONVILLE 32204-",,"32204-",,"8240.14","","False","0",,"False"
"","","5764 HECKSCHER DR JACKSONVILLE 32226-",,"32226-",,"8245.39","","False","0",,"False"
"","","11613 FT CAROLINE RD JACKSONVILLE 32225-",,"32225-",,"8264.21","","False","0",,"False"
"","","2822 SCOTT CIR JACKSONVILLE 32223-",,"32223-",,"8273.82","","False","0",,"False"
"","","2818 GRAND AVE JACKSONVILLE 32210-",,"32210-",,"8275.74","","False","0",,"False"
"","","10135 BEACH BLVD JACKSONVILLE 32246-",,"32246-",,"8284.43","","False","0",,"False"
"","","5730 SHEFFIELD RD JACKSONVILLE 32226-",,"32226-",,"8291.55","","False","0",,"False"
"","","3419 HERSCHEL ST JACKSONVILLE 32205-",,"32205-",,"8305.89","","False","0",,"False"
"","","103RD ST JACKSONVILLE 32210-",,"32210-",,"8310.94","","False","0",,"False"
"","","2984 MYRA ST JACKSONVILLE 32205-",,"32205-",,"8311.12","","False","0",,"False"
"","","BAYMEADOWS RD JACKSONVILLE 32256-",,"32256-",,"8360.39","","False","0",,"False"
"","","9007 103RD ST JACKSONVILLE 32210-",,"32210-",,"8452.77","","False","0",,"False"
"","","918 KING ST JACKSONVILLE 32204-",,"32204-",,"8482.12","","False","0",,"False"
"","","1465 N OLD MIDDLEBURG RD JACKSONVILLE 32210-",,"32210-",,"8483.2","","False","0",,"False"
"","","203 S 8TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"8506.95","","False","0",,"False"
"","","3653 DUNN AVE JACKSONVILLE 32218-",,"32218-",,"8526.77","","False","0",,"False"
"","","110 ELIZABETH LN JACKSONVILLE 32218-",,"32218-",,"8625.39","","False","0",,"False"
"","","9434 HECKSCHER DR JACKSONVILLE 32226-",,"32226-",,"8631.49","","False","0",,"False"
"","","3963 CONFEDERATE POINT RD 1 THRU 4 JACKSONVILLE 32210-",,"32210-",,"8655.75","","False","0",,"False"
"","","1820 N MARKET ST JACKSONVILLE 32206-",,"32206-",,"8680.24","","False","0",,"False"
"","","545 N 16TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"8724.83","","False","0",,"False"
"","","12248 WOODVIEW DR JACKSONVILLE 32246-",,"32246-",,"8739.11","","False","0",,"False"
"","","6906 BEACH BLVD JACKSONVILLE 32216-",,"32216-",,"8754.08","","False","0",,"False"
"","","1159 W LINKSIDE CT ATLANTIC BEACH 32233-",,"32233-",,"8756.09","","False","0",,"False"
"","","400 E BAY ST 606 JACKSONVILLE 32202-",,"32202-",,"8786.76","","False","0",,"False"
"","","DUNN AVE JACKSONVILLE 32218-",,"32218-",,"8789.39","","False","0",,"False"
"","","MUSTANG HAVEN LN JACKSONVILLE 32226-",,"32226-",,"8793.19","","False","0",,"False"
"","","665 ATLANTIC BLVD ATLANTIC BEACH 32233-",,"32233-",,"8808.06","","False","0",,"False"
"","","7412 LEM TURNER RD JACKSONVILLE 32208-",,"32208-",,"8818.67","","False","0",,"False"
"","","1849 LONG CYPRESS CT JACKSONVILLE 32223-",,"32223-",,"8964.07","","False","0",,"False"
"","","1127 PENMAN RD JACKSONVILLE BEACH 32250-",,"32250-",,"8992","","False","0",,"False"
"","","2330 N SMULLIAN TRL JACKSONVILLE 32217-",,"32217-",,"9087.47","","False","0",,"False"
"","","2125 NICKERSON LN JACKSONVILLE 32207-",,"32207-",,"9125.55","","False","0",,"False"
"","","RESTLAWN DR JACKSONVILLE 32208-",,"32208-",,"9130.63","","False","0",,"False"
"","","7015 ATLANTIC BLVD JACKSONVILLE 32211-",,"32211-",,"9141.88","","False","0",,"False"
"","","1827 E 30TH ST JACKSONVILLE 32206-",,"32206-",,"9216.63","","False","0",,"False"
"","","2222 WALKERS GLEN LN JACKSONVILLE 32246-",,"32246-",,"9217.98","","False","0",,"False"
"","","14628 ISLAND DR JACKSONVILLE 32250-",,"32250-",,"9228.54","","False","0",,"False"
"","","1102 N 13TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"9238.63","","False","0",,"False"
"","","3226 TALLEYRAND AVE JACKSONVILLE 32206-",,"32206-",,"9247.43","","False","0",,"False"
"","","2615 PALMDALE ST JACKSONVILLE 32208-",,"32208-",,"9252.07","","False","0",,"False"
"","","5410 SOUTEL DR JACKSONVILLE 32219-",,"32219-",,"9258.78","","False","0",,"False"
"","","11628 HAMRICK PL JACKSONVILLE 32223-",,"32223-",,"9266.06","","False","0",,"False"
"","","1068 PARK ST JACKSONVILLE 32204-",,"32204-",,"9295.48","","False","0",,"False"
"","","12305 DEL RIO DR JACKSONVILLE 32258-",,"32258-",,"9384.35","","False","0",,"False"
"","","2259 SARAGOSSA AVE JACKSONVILLE 32217-",,"32217-",,"9429.51","","False","0",,"False"
"","","14560 PABLO TER JACKSONVILLE 32224-",,"32224-",,"9432.46","","False","0",,"False"
"","","3951 BOONE PARK AVE JACKSONVILLE 32205-",,"32205-",,"9515.19","","False","0",,"False"
"","","9363 RIVER PINE RD JACKSONVILLE 32257-",,"32257-",,"9515.91","","False","0",,"False"
"","","29 E ADAMS ST JACKSONVILLE 32202-",,"32202-",,"9545.82","","False","0",,"False"
"","","2010 N RIVER BLUFF RD JACKSONVILLE 32211-",,"32211-",,"9559.65","","False","0",,"False"
"","","2433 HENDRICKS AVE JACKSONVILLE 32207-",,"32207-",,"9644.14","","False","0",,"False"
"","","4750 HIGHWAY AVE JACKSONVILLE 32254-",,"32254-",,"9654.14","","False","0",,"False"
"","","2974 HARTLEY RD JACKSONVILLE 32257-",,"32257-",,"9656.44","","False","0",,"False"
"","","8901 CEDAR POINT RD JACKSONVILLE 32226-",,"32226-",,"9670.87","","False","0",,"False"
"","","11355 BEAGLE LN JACKSONVILLE 32221-",,"32221-",,"9792.27","","False","0",,"False"
"","","655 E BROOKMONT AVE JACKSONVILLE 32211-",,"32211-",,"9812","","False","0",,"False"
"","","2039 PARK ST JACKSONVILLE 32204-",,"32204-",,"9850.26","","False","0",,"False"
"","","1378 EASTWIND DR JACKSONVILLE BEACH 32250-",,"32250-",,"9858.45","","False","0",,"False"
"","","N 10TH AVE JACKSONVILLE BEACH 32250-",,"32250-",,"9944.12","","False","0",,"False"
"","","5335 RAMONA BLVD JACKSONVILLE 32205-",,"32205-",,"10052.24","","False","0",,"False"
"","","TROUT RIVER DR JACKSONVILLE 32208-",,"32208-",,"10142.74","","False","0",,"False"
"","","1930 ORANGE PICKER RD JACKSONVILLE 32223-",,"32223-",,"10179.06","","False","0",,"False"
"","","5870 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"10225.57","","False","0",,"False"
"","","1924 STRICKLAND RD NEPTUNE BEACH 32266-",,"32266-",,"10242.44","","False","0",,"False"
"","","2260 MAYPORT RD JACKSONVILLE 32233-",,"32233-",,"10248.61","","False","0",,"False"
"","","4229 HARBOUR ISLAND DR JACKSONVILLE 32225-",,"32225-",,"10279.05","","False","0",,"False"
"","","209 TALLWOOD RD JACKSONVILLE BEACH 32250-",,"32250-",,"10292.95","","False","0",,"False"
"","","S 11TH ST JACKSONVILLE BEACH 32250-",,"32250-",,"10372.8","","False","0",,"False"
"","","2101 BEACH AVE ATLANTIC BEACH 32233-",,"32233-",,"10403.17","","False","0",,"False"
"","","6165 KISSENGEN SPRING CT JACKSONVILLE 32258-",,"32258-",,"10438.14","","False","0",,"False"
"","","1616 WILLOW BRANCH AVE JACKSONVILLE 32205-",,"32205-",,"10446.92","","False","0",,"False"
"","","2751 ST JOHNS AVE JACKSONVILLE 32205-",,"32205-",,"10578.15","","False","0",,"False"
"","","6335 ORTEGA FARMS BLVD JACKSONVILLE 32244-",,"32244-",,"10615.58","","False","0",,"False"
"","","11265 FUSION DR JACKSONVILLE 32256-",,"32256-",,"10669.08","","False","0",,"False"
"","","4841 RIVER POINT RD JACKSONVILLE 32207-",,"32207-",,"10695.67","","False","0",,"False"
