address,certificate_number,city,face_amount,owner,parcel,scraped_date,source,stage,still_delinquent,total_due,zip
8531 ELONDO ST JACKSONVILLE 32211-,,,5276.07,,121145-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32211-
817 HOUSTON ST JACKSONVILLE 32204-,,,5276.46,,074767-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32204-
6827 SAN JOSE BLVD JACKSONVILLE 32217-,,,5278.13,,150122-0168,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32217-
6606 S NIGHTINGALE RD JACKSONVILLE 32216-,,,5282.2,,139475-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32216-
13648 MYRICA CT JACKSONVILLE 32224-,,,5303.23,,167770-2075,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32224-
242 ASHLAND AVE JACKSONVILLE 32220-,,,5303.72,,006947-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32220-
8248 GOLDEN BAMBOO DR JACKSONVILLE 32219-,,,5310.11,,003449-3405,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32219-
1025 PEBBLE RIDGE DR JACKSONVILLE 32220-,,,5312.67,,006513-0585,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32220-
2547 HERSCHEL ST JACKSONVILLE 32204-,,,5318.15,,090807-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32204-
13327 N CURRITUCK DR JACKSONVILLE 32225-,,,5320.92,,167158-7730,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32225-
820 A PHILIP RANDOLPH BLVD JACKSONVILLE 32206-,,,5322.04,,122322-0010,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32206-
10490 E BALMORAL CIR JACKSONVILLE 32218-,,,5325.71,,044279-1050,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32218-
11057 COPPER HILL DR JACKSONVILLE 32218-,,,5336.39,,020041-0660,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32218-
5156 MARTHA ANN DR JACKSONVILLE 32207-,,,5338.25,,133973-0115,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32207-
11943 GREENWOOD CT JACKSONVILLE 32246-,,,5338.45,,166444-0000,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32246-
10863 E CROSSTIE RD JACKSONVILLE 32257-,,,5341.79,,156421-2334,2026-01-20T22:22:38.115664,existing_csv,delinquent,False,0,32257-
1805 LIVE OAK DR JACKSONVILLE 32246-,,,5353.59,,123479-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32246-
4053 PONCE DE LEON AVE JACKSONVILLE 32217-,,,5368.33,,150775-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32217-
13953 SAWPIT RD JACKSONVILLE 32226-,,,5375.76,,159786-1050,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32226-
2319 COLLEGE ST JACKSONVILLE 32204-,,,5379.12,,091201-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32204-
1320 E HOLLYHOCK CIR JACKSONVILLE 32211-,,,5379.62,,141118-0010,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32211-
1813 CALLAHAN ST JACKSONVILLE 32207-,,,5379.68,,070353-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32207-
6937 W LA MESA DR JACKSONVILLE 32217-,,,5382.88,,150991-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32217-
3339 ALDRIDGE MALL JACKSONVILLE 32224-,,,5387.22,,166939-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32224-
1637 N MAIN ST JACKSONVILLE 32206-,,,5388.53,,071378-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32206-
1614 LEONID RD JACKSONVILLE 32218-,,,5393.49,,042505-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32218-
543 WOODBINE ST JACKSONVILLE 32206-,,,5400.22,,088021-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32206-
12248 S COBBLEFIELD CIR JACKSONVILLE 32224-,,,5417.18,,167459-0890,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32224-
4408 W MONCRIEF RD JACKSONVILLE 32209-,,,5428.49,,041469-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32209-
5029 WESTCHASE CT JACKSONVILLE 32210-,,,5437.82,,013843-0554,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32210-
12899 CHANDLERS CROSSING LN JACKSONVILLE 32226-,,,5462.59,,106578-7340,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32226-
5367 ORTEGA BLVD JACKSONVILLE 32210-,,,5469.34,,102357-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32210-
6129 HYDE PARK CIR JACKSONVILLE 32210-,,,5471.31,,068779-0010,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32210-
13328 LOW TIDE WAY JACKSONVILLE 32258-,,,5473.82,,168085-0596,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32258-
1173 NICHOLSON RD JACKSONVILLE 32207-,,,5478.25,,145573-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32207-
103RD ST JACKSONVILLE 32210-,,,5487.04,,013553-0000,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32210-
12101 CANNES ST JACKSONVILLE 32224-,,,5488.04,,166157-0500,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32224-
11463 SAINTS RD JACKSONVILLE 32246-,,,5488.86,,163672-0210,2026-01-20T22:22:38.116664,existing_csv,delinquent,False,0,32246-
11523 E MANDARIN WOODS DR JACKSONVILLE 32223-,,,5501.35,,156332-1036,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32223-
13407 ASHCROFT LANDING CT JACKSONVILLE 32225-,,,5504.12,,167158-8305,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32225-
1835 WELFORD RD JACKSONVILLE 32207-,,,5511.07,,129625-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32207-
1339 PINEWOOD LN JACKSONVILLE BEACH 32250-,,,5511.17,,178286-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32250-
2612 S STERN DR JACKSONVILLE 32233-,,,5515.67,,168891-0302,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32233-
1704 GIRVIN RD JACKSONVILLE 32225-,,,5528.53,,160938-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32225-
306 E 3RD ST 4 JACKSONVILLE 32206-,,,5536.54,,072616-0100,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32206-
6571 WHITE BLOSSOM CIR 7D JACKSONVILLE 32258-,,,5560.82,,168135-2406,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32258-
330 SILENT BROOK TRL JACKSONVILLE 32225-,,,5563.51,,162224-1535,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32225-
13019 LANIER RD JACKSONVILLE 32226-,,,5565.85,,106440-0100,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32226-
4724 DEVON LN JACKSONVILLE 32210-,,,5568.99,,100962-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32210-
4446 WILLOW CHASE TER JACKSONVILLE 32258-,,,5585.72,,158094-0760,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32258-
3025 PEACH DR JACKSONVILLE 32246-,,,5597.81,,124017-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32246-
TROUT RIVER DR JACKSONVILLE 32208-,,,5614.21,,033231-0002,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32208-
3118 BEACH BLVD JACKSONVILLE 32207-,,,5616.44,,145996-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32207-
5050 ELINOR RD JACKSONVILLE 32257-,,,5630.66,,148648-0010,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32257-
4012 S SIERRA MADRE DR JACKSONVILLE 32217-,,,5634.58,,151852-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32217-
1411 N 4TH ST JACKSONVILLE BEACH 32250-,,,5636.89,,174687-0600,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32250-
53 S 9TH ST JACKSONVILLE BEACH 32250-,,,5646.51,,175572-0010,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32250-
5216 WESTCHASE CT JACKSONVILLE 32210-,,,5647.77,,013843-0524,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32210-
462 NEW BERLIN RD JACKSONVILLE 32218-,,,5649.06,,108006-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32218-
232 E 8TH ST JACKSONVILLE 32206-,,,5652.56,,071687-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32206-
7500 TROTTER LAKE RD JACKSONVILLE 32219-,,,5661.68,,002938-0100,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32219-
2589 S SCOTT MILL DR JACKSONVILLE 32223-,,,5667.47,,158847-1040,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32223-
27 EDGAR ST ATLANTIC BEACH 32233-,,,5667.65,,172236-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32233-
6000 SAN JOSE BLVD 11-C JACKSONVILLE 32217-,,,5667.89,,099170-6126,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32217-
1253 GREEN CAY AVE JACKSONVILLE 32233-,,,5668.56,,168724-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32233-
5033 TROUT RIVER BLVD JACKSONVILLE 32208-,,,5670.33,,029913-0000,2026-01-20T22:22:38.117663,existing_csv,delinquent,False,0,32208-
1803 ATLANTIC BLVD JACKSONVILLE 32207-,,,5672.42,,081587-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32207-
13220 MT PLEASANT RD JACKSONVILLE 32225-,,,5688.21,,160316-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32225-
3099 CORNELIA DR JACKSONVILLE 32257-,,,5691.85,,148924-0110,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32257-
749 CESERY BLVD JACKSONVILLE 32211-,,,5696.87,,129382-0020,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32211-
784 WREN RD JACKSONVILLE 32216-,,,5705.32,,139319-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32216-
4836 SUSANNA WOODS CT JACKSONVILLE 32257-,,,5705.87,,148704-7235,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32257-
4115 SHIRLEY AVE JACKSONVILLE 32210-,,,5708.45,,069604-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32210-
NEW BERLIN RD JACKSONVILLE 32226-,,,5719.15,,108822-0025,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32226-
411 ASHCROFT LANDING DR JACKSONVILLE 32225-,,,5723.78,,167158-8210,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32225-
1658 N LOWER 4TH AVE JACKSONVILLE BEACH 32250-,,,5724.54,,178021-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32250-
OLD GAINESVILLE RD JACKSONVILLE 32221-,,,5742.84,,008989-1000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32221-
13315 PEACEFUL RD JACKSONVILLE 32226-,,,5747.17,,106385-0010,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32226-
4788 HODGES BLVD 203 JACKSONVILLE 32224-,,,5757.66,,167736-3620,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32224-
4220 SAN JUAN AVE JACKSONVILLE 32210-,,,5762.49,,093851-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32210-
3733 ADIROLF RD JACKSONVILLE 32207-,,,5764.66,,135788-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32207-
11067 PERCHERON DR JACKSONVILLE 32257-,,,5771.18,,155642-7950,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32257-
12136 E RESERVOIR LN JACKSONVILLE 32223-,,,5777.53,,158093-0605,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32223-
4615 LEXINGTON AVE JACKSONVILLE 32210-,,,5793.5,,093454-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32210-
2344 E COVINGTON CREEK CIR JACKSONVILLE 32224-,,,5794.32,,167332-1200,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32224-
3351 PLYMOUTH ST JACKSONVILLE 32205-,,,5829.4,,061432-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32205-
4300 S US 301 HWY JACKSONVILLE 32234-,,,5840.61,,000989-2000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32234-
2366 LANTANA AVE JACKSONVILLE 32209-,,,5840.66,,028502-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32209-
13913 E FISH EAGLE DR JACKSONVILLE 32226-,,,5841.4,,106369-1350,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32226-
57 CANTEE ST JACKSONVILLE 32204-,,,5897.17,,077185-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32204-
323 N 11TH AVE JACKSONVILLE BEACH 32250-,,,5898.9,,174623-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32250-
2525 COLLEGE ST 2301 JACKSONVILLE 32204-,,,5928.86,,064854-0820,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32204-
11281 HENDON DR JACKSONVILLE 32246-,,,5930.36,,165262-5435,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32246-
13218 HUGUENOT LN JACKSONVILLE 32225-,,,5955.89,,160354-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32225-
1025 LIDO RD JACKSONVILLE 32216-,,,5970.94,,140535-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32216-
4919 N MAIN ST JACKSONVILLE 32206-,,,5972.1,,031389-0000,2026-01-20T22:22:38.118662,existing_csv,delinquent,False,0,32206-
939 ARLINGTON RD JACKSONVILLE 32211-,,,5977.45,,142557-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32211-
8801 PHILIPS HWY JACKSONVILLE 32256-,,,5988.66,,148673-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32256-
14149 WASHBURN CT JACKSONVILLE 32250-,,,5992.17,,167115-5240,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32250-
2202 N EDGEWOOD AVE JACKSONVILLE 32254-,,,5996.37,,048852-0100,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32254-
1465 N OLD MIDDLEBURG RD JACKSONVILLE 32210-,,,6007.26,,011657-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32210-
1834 LIVE OAK DR JACKSONVILLE 32246-,,,6031.85,,123452-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32246-
4130 ROMA BLVD JACKSONVILLE 32210-,,,6033.65,,102588-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32210-
5039 BRADFORD RD JACKSONVILLE 32217-,,,6036.15,,148457-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32217-
3783 YELLOW WATER RD JACKSONVILLE 32234-,,,6037.59,,002128-0200,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32234-
11015 E MANDARIN STATION DR JACKSONVILLE 32257-,,,6051.4,,155642-1148,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32257-
8965 SAN RAE RD JACKSONVILLE 32257-,,,6054.48,,149235-0020,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32257-
734 LEE RD JACKSONVILLE 32225-,,,6058.41,,163005-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32225-
6619 RAMOTH DR JACKSONVILLE 32226-,,,6062,,160102-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32226-
8424 WAGENHALS RD JACKSONVILLE 32210-,,,6071.08,,013142-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32210-
2807 W 45TH ST JACKSONVILLE 32209-,,,6078.9,,028689-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32209-
513 CLIFTON BLUFF LN JACKSONVILLE 32211-,,,6126.45,,128736-0120,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32211-
8168 SUSIE ST JACKSONVILLE 32210-,,,6130.15,,013381-0300,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32210-
12968 OLD ST AUGUSTINE RD JACKSONVILLE 32258-,,,6132.04,,158317-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32258-
9947 ORAHOOD LN JACKSONVILLE 32226-,,,6146.55,,108889-0020,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32226-
10900 BRIDGES RD JACKSONVILLE 32218-,,,6148.16,,004320-0060,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32218-
715 DAVID ST ATLANTIC BEACH 32233-,,,6150.09,,170509-0010,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32233-
14750 BEACH BLVD 30 JACKSONVILLE 32250-,,,6150.86,,176989-0560,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32250-
2673 E FOX CREEK DR JACKSONVILLE 32221-,,,6168.43,,012874-1080,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32221-
1436 BELLESHORE CIR JACKSONVILLE 32218-,,,6186.59,,020988-0116,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32218-
13130 PEACEFUL RD JACKSONVILLE 32226-,,,6214.14,,106386-0050,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32226-
6126 TOWNSEND RD JACKSONVILLE 32244-,,,6233.97,,099005-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32244-
2616 FLANDERS ST JACKSONVILLE 32206-,,,6235.11,,045235-0010,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32206-
4441 E HUNTERS HAVEN LN JACKSONVILLE 32224-,,,6237.7,,167457-1520,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32224-
7810 NEW KINGS RD JACKSONVILLE 32219-,,,6246.03,,021533-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32219-
923 S 3RD AVE JACKSONVILLE BEACH 32250-,,,6254.95,,175768-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32250-
8241 N PARKRIDGE CIR JACKSONVILLE 32211-,,,6267.91,,143256-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32211-
1394 CASSAT AVE JACKSONVILLE 32205-,,,6269.22,,067048-0020,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32205-
2834 COLLEGE ST JACKSONVILLE 32205-,,,6280.69,,064437-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32205-
4121 BALTIC ST JACKSONVILLE 32210-,,,6321.47,,101538-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32210-
3030 POST ST JACKSONVILLE 32205-,,,6325.11,,064137-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32205-
136 FINCASTLE AVE JACKSONVILLE 32220-,,,6335.85,,006930-0000,2026-01-20T22:22:38.119662,existing_csv,delinquent,False,0,32220-
2032 DEER RUN TRL JACKSONVILLE 32246-,,,6360.92,,165270-1240,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32246-
9151 W BEAVER ST JACKSONVILLE 32220-,,,6373.38,,006403-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32220-
1459 E BLACKHAWK TRL JACKSONVILLE 32225-,,,6394.73,,162157-1166,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32225-
4417 MAYWOOD DR JACKSONVILLE 32277-,,,6400.61,,108927-1454,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32277-
827 W FORSYTH ST JACKSONVILLE 32204-,,,6400.99,,074795-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32204-
3554 MORTON ST JACKSONVILLE 32217-,,,6429.24,,154143-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32217-
1172 ELLIS RD JACKSONVILLE 32205-,,,6444.48,,067104-0100,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32205-
13027 E FRINGETREE DR JACKSONVILLE 32246-,,,6448.45,,167444-7350,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32246-
335 SUNRISE CIR NEPTUNE BEACH 32266-,,,6449.98,,178077-4088,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32266-
6219 SAN JUAN AVE JACKSONVILLE 32210-,,,6451.83,,068507-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32210-
4788 HODGES BLVD 203 JACKSONVILLE 32224-,,,6460.35,,167736-3620,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32224-
870 GOODWIN ST JACKSONVILLE 32204-,,,6460.58,,091256-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32204-
4007 DEER HOLLOW LN JACKSONVILLE 32257-,,,6472.7,,155706-0100,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32257-
6107 118TH ST JACKSONVILLE 32244-,,,6483.92,,097857-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32244-
11215 COLDFIELD DR JACKSONVILLE 32246-,,,6556.85,,165262-3025,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32246-
11110 FALLGATE POINT CT JACKSONVILLE 32256-,,,6565.03,,167741-6950,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32256-
11109 FALLGATE POINT CT JACKSONVILLE 32256-,,,6565.03,,167741-6955,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32256-
7663 W WEXFORD CLUB DR JACKSONVILLE 32256-,,,6576.19,,167742-3575,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32256-
12537 CORMORANT DR JACKSONVILLE 32223-,,,6579.45,,159223-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32223-
832 JONES RD JACKSONVILLE 32220-,,,6595.71,,006319-0170,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32220-
9918 W CARBONDALE DR JACKSONVILLE 32208-,,,6609.71,,032115-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32208-
2313 CEDAR SHORES CIR JACKSONVILLE 32210-,,,6610.64,,103903-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32210-
1133 GIRVIN RD JACKSONVILLE 32225-,,,6622.33,,162139-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32225-
5332 CHENANGO BLVD JACKSONVILLE 32254-,,,6638.29,,083827-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32254-
5110 N RIPPLE RUSH DR JACKSONVILLE 32257-,,,6643.09,,155643-1890,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32257-
3907 BESS RD JACKSONVILLE 32277-,,,6647.54,,111746-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32277-
133 W 4TH ST JACKSONVILLE 32206-,,,6664,,071087-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32206-
4304 SEABREEZE DR JACKSONVILLE 32250-,,,6665.16,,180215-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32250-
12466 TURNBERRY DR JACKSONVILLE 32225-,,,6668.76,,160281-7005,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32225-
1025 LIDO RD JACKSONVILLE 32216-,,,6673.28,,140535-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32216-
8663 E SAN SERVERA DR JACKSONVILLE 32217-,,,6691.4,,148023-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32217-
121 W 4TH ST JACKSONVILLE 32206-,,,6704.9,,071086-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32206-
5030 THORDEN RD JACKSONVILLE 32207-,,,6708.48,,136420-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32207-
6984 W LA MESA DR JACKSONVILLE 32217-,,,6712.62,,150963-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32217-
1641 LANDON AVE JACKSONVILLE 32207-,,,6752.6,,081918-0000,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32207-
8434 ROYALWOOD DR JACKSONVILLE 32256-,,,6763.07,,148635-0254,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32256-
6333 CONNIE JEAN RD JACKSONVILLE 32222-,,,6773.28,,015485-0020,2026-01-20T22:22:38.120662,existing_csv,delinquent,False,0,32222-
